,index,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,total_sales
3879,3890,180289,Lightning Charging Cable,1,14.95,04/29/19 11:20,"999 4th St, Atlanta, GA 30301",14.95
3880,3891,180290,AAA Batteries (4-pack),3,2.99,04/17/19 16:08,"534 Ridge St, Seattle, WA 98101",8.97
3881,3892,180291,Lightning Charging Cable,1,14.95,04/19/19 18:18,"21 8th St, Atlanta, GA 30301",14.95
3882,3893,180292,Wired Headphones,1,11.99,04/21/19 19:06,"356 Madison St, Los Angeles, CA 90001",11.99
3883,3894,180293,Bose SoundSport Headphones,1,99.99,04/08/19 11:09,"65 Adams St, Portland, OR 97035",99.99
3884,3895,180294,AA Batteries (4-pack),1,3.84,04/20/19 18:33,"132 Main St, Boston, MA 02215",3.84
3885,3896,180295,AA Batteries (4-pack),1,3.84,04/30/19 16:42,"495 Walnut St, San Francisco, CA 94016",3.84
3886,3897,180296,Apple Airpods Headphones,1,150,04/09/19 14:41,"192 Church St, New York City, NY 10001",150.0
3887,3898,180297,USB-C Charging Cable,1,11.95,04/19/19 18:47,"418 Spruce St, Austin, TX 73301",11.95
3888,3899,180298,AA Batteries (4-pack),1,3.84,04/15/19 11:27,"569 Spruce St, San Francisco, CA 94016",3.84
3889,3900,180299,Apple Airpods Headphones,1,150,04/04/19 20:16,"31 Cherry St, Seattle, WA 98101",150.0
3890,3901,180300,AA Batteries (4-pack),1,3.84,04/06/19 22:29,"39 Church St, Los Angeles, CA 90001",3.84
3891,3902,180301,34in Ultrawide Monitor,1,379.99,04/21/19 16:49,"75 Hickory St, Seattle, WA 98101",379.99
3892,3903,180302,27in FHD Monitor,1,149.99,04/18/19 18:16,"666 South St, Los Angeles, CA 90001",149.99
3893,3904,180303,Apple Airpods Headphones,1,150,04/11/19 21:51,"130 Willow St, Portland, OR 97035",150.0
3894,3905,180304,AAA Batteries (4-pack),1,2.99,04/11/19 10:35,"948 Center St, Dallas, TX 75001",2.99
3895,3906,180305,Apple Airpods Headphones,1,150,04/13/19 14:12,"596 Lakeview St, Atlanta, GA 30301",150.0
3896,3907,180306,AAA Batteries (4-pack),2,2.99,04/22/19 11:58,"946 12th St, Seattle, WA 98101",5.98
3897,3908,180307,Flatscreen TV,1,300,04/04/19 15:30,"329 Lakeview St, New York City, NY 10001",300.0
3898,3909,180308,27in FHD Monitor,1,149.99,04/22/19 14:15,"23 6th St, Boston, MA 02215",149.99
3899,3910,180309,Wired Headphones,1,11.99,04/17/19 00:16,"937 14th St, New York City, NY 10001",11.99
3900,3911,180310,27in 4K Gaming Monitor,1,389.99,04/09/19 08:45,"659 Highland St, Austin, TX 73301",389.99
3901,3912,180311,Wired Headphones,1,11.99,04/24/19 22:27,"210 Lakeview St, Atlanta, GA 30301",11.99
3902,3913,180312,AAA Batteries (4-pack),1,2.99,04/16/19 13:41,"892 5th St, Boston, MA 02215",2.99
3903,3914,180313,Lightning Charging Cable,1,14.95,04/28/19 13:53,"866 Hill St, New York City, NY 10001",14.95
3904,3915,180314,AA Batteries (4-pack),1,3.84,04/29/19 15:40,"746 Jefferson St, San Francisco, CA 94016",3.84
3905,3916,180315,Wired Headphones,1,11.99,04/27/19 13:24,"23 13th St, San Francisco, CA 94016",11.99
3906,3917,180316,AA Batteries (4-pack),1,3.84,04/18/19 21:00,"683 Cedar St, Boston, MA 02215",3.84
3907,3918,180317,AA Batteries (4-pack),2,3.84,04/07/19 17:21,"947 Madison St, Boston, MA 02215",7.68
3908,3919,180318,Lightning Charging Cable,1,14.95,04/10/19 15:39,"125 Center St, Seattle, WA 98101",14.95
3909,3920,180319,ThinkPad Laptop,1,999.99,04/30/19 16:18,"13 Dogwood St, Boston, MA 02215",999.99
3910,3921,180320,Lightning Charging Cable,1,14.95,04/01/19 19:09,"525 Sunset St, Atlanta, GA 30301",14.95
3911,3922,180321,USB-C Charging Cable,1,11.95,04/23/19 07:27,"883 14th St, Dallas, TX 75001",11.95
3912,3923,180322,USB-C Charging Cable,1,11.95,04/13/19 14:03,"732 10th St, San Francisco, CA 94016",11.95
3913,3924,180322,iPhone,1,700,04/13/19 14:03,"732 10th St, San Francisco, CA 94016",700.0
3914,3925,180323,20in Monitor,1,109.99,04/13/19 12:25,"522 Dogwood St, Boston, MA 02215",109.99
3915,3926,180324,USB-C Charging Cable,2,11.95,04/09/19 13:29,"353 South St, Los Angeles, CA 90001",23.9
3916,3927,180325,27in 4K Gaming Monitor,1,389.99,04/16/19 17:33,"751 Wilson St, Los Angeles, CA 90001",389.99
3917,3928,180326,20in Monitor,1,109.99,04/11/19 15:58,"843 Lakeview St, Los Angeles, CA 90001",109.99
3918,3929,180327,Apple Airpods Headphones,1,150,04/16/19 15:55,"967 Madison St, New York City, NY 10001",150.0
3919,3930,180328,Apple Airpods Headphones,1,150,04/22/19 07:36,"771 Hill St, Atlanta, GA 30301",150.0
3920,3931,180329,Wired Headphones,1,11.99,04/06/19 13:16,"7 Cherry St, San Francisco, CA 94016",11.99
3921,3932,180330,Wired Headphones,1,11.99,04/18/19 12:35,"624 9th St, Los Angeles, CA 90001",11.99
3922,3933,180331,USB-C Charging Cable,1,11.95,04/30/19 19:14,"709 Highland St, Los Angeles, CA 90001",11.95
3923,3934,180332,AA Batteries (4-pack),3,3.84,04/14/19 17:52,"257 Walnut St, New York City, NY 10001",11.52
3924,3935,180333,AA Batteries (4-pack),5,3.84,04/14/19 09:15,"442 Madison St, Seattle, WA 98101",19.2
3925,3936,180333,Wired Headphones,1,11.99,04/14/19 09:15,"442 Madison St, Seattle, WA 98101",11.99
3926,3937,180334,20in Monitor,1,109.99,04/22/19 20:14,"969 Spruce St, San Francisco, CA 94016",109.99
3927,3938,180335,ThinkPad Laptop,1,999.99,04/08/19 17:21,"356 Chestnut St, Los Angeles, CA 90001",999.99
3928,3939,180336,AAA Batteries (4-pack),1,2.99,04/19/19 18:49,"45 8th St, Portland, OR 97035",2.99
3929,3940,180337,USB-C Charging Cable,1,11.95,04/18/19 06:55,"885 12th St, San Francisco, CA 94016",11.95
3930,3941,180338,USB-C Charging Cable,1,11.95,04/12/19 16:38,"54 1st St, New York City, NY 10001",11.95
3931,3942,180339,Wired Headphones,1,11.99,04/18/19 16:19,"438 Center St, Los Angeles, CA 90001",11.99
3932,3943,180340,27in 4K Gaming Monitor,1,389.99,04/21/19 21:01,"470 10th St, New York City, NY 10001",389.99
3933,3944,180341,Lightning Charging Cable,1,14.95,04/24/19 11:09,"789 5th St, Austin, TX 73301",14.95
3934,3945,180342,Wired Headphones,2,11.99,04/14/19 14:54,"422 11th St, Los Angeles, CA 90001",23.98
3935,3946,180343,ThinkPad Laptop,1,999.99,04/13/19 11:44,"952 Park St, Boston, MA 02215",999.99
3936,3947,180344,34in Ultrawide Monitor,1,379.99,04/25/19 15:27,"281 Washington St, Atlanta, GA 30301",379.99
3937,3948,180345,Wired Headphones,1,11.99,04/05/19 19:11,"353 1st St, Los Angeles, CA 90001",11.99
3938,3949,180346,AAA Batteries (4-pack),1,2.99,04/20/19 13:13,"980 South St, Los Angeles, CA 90001",2.99
3939,3950,180347,AAA Batteries (4-pack),1,2.99,04/26/19 10:49,"45 10th St, New York City, NY 10001",2.99
3940,3951,180348,Lightning Charging Cable,1,14.95,04/14/19 20:11,"158 11th St, San Francisco, CA 94016",14.95
3941,3952,180349,Lightning Charging Cable,1,14.95,04/17/19 07:13,"420 Washington St, Dallas, TX 75001",14.95
3942,3953,180350,Apple Airpods Headphones,1,150,04/23/19 23:27,"989 Hill St, Boston, MA 02215",150.0
3943,3954,180351,ThinkPad Laptop,1,999.99,04/09/19 09:45,"447 Pine St, San Francisco, CA 94016",999.99
3944,3955,180352,Bose SoundSport Headphones,1,99.99,04/06/19 23:35,"751 5th St, San Francisco, CA 94016",99.99
3945,3956,180353,27in FHD Monitor,1,149.99,04/22/19 11:58,"628 Ridge St, Portland, OR 97035",149.99
3946,3957,180353,AA Batteries (4-pack),1,3.84,04/22/19 11:58,"628 Ridge St, Portland, OR 97035",3.84
3947,3958,180354,Wired Headphones,1,11.99,04/11/19 22:08,"868 Adams St, Seattle, WA 98101",11.99
3948,3959,180355,34in Ultrawide Monitor,1,379.99,04/09/19 09:12,"369 Meadow St, Dallas, TX 75001",379.99
3949,3960,180356,Lightning Charging Cable,1,14.95,04/01/19 10:22,"214 Dogwood St, New York City, NY 10001",14.95
3950,3961,180357,USB-C Charging Cable,1,11.95,04/15/19 01:08,"855 Park St, San Francisco, CA 94016",11.95
3951,3962,180358,AA Batteries (4-pack),2,3.84,04/05/19 17:48,"955 Lake St, New York City, NY 10001",7.68
3952,3963,180359,LG Dryer,1,600.0,04/03/19 15:17,"20 Ridge St, Los Angeles, CA 90001",600.0
3953,3964,180360,ThinkPad Laptop,1,999.99,04/25/19 19:01,"295 Dogwood St, Los Angeles, CA 90001",999.99
3954,3965,180361,USB-C Charging Cable,1,11.95,04/26/19 20:05,"955 Johnson St, Seattle, WA 98101",11.95
3955,3966,180362,AA Batteries (4-pack),2,3.84,04/19/19 03:54,"245 Lakeview St, New York City, NY 10001",7.68
3956,3967,180363,Wired Headphones,1,11.99,04/06/19 14:19,"863 13th St, Portland, OR 97035",11.99
3957,3968,180364,Lightning Charging Cable,1,14.95,04/07/19 19:40,"222 Adams St, Atlanta, GA 30301",14.95
3958,3969,180365,Lightning Charging Cable,2,14.95,04/23/19 21:27,"414 13th St, Los Angeles, CA 90001",29.9
3959,3970,180365,Google Phone,1,600,04/23/19 21:27,"414 13th St, Los Angeles, CA 90001",600.0
3960,3971,180366,Wired Headphones,1,11.99,04/29/19 23:08,"40 7th St, New York City, NY 10001",11.99
3961,3972,180367,Lightning Charging Cable,1,14.95,04/23/19 09:58,"351 Cedar St, New York City, NY 10001",14.95
3962,3973,180368,27in FHD Monitor,1,149.99,04/18/19 20:22,"967 Willow St, San Francisco, CA 94016",149.99
3963,3974,180369,Flatscreen TV,1,300,04/08/19 18:17,"205 Cedar St, Seattle, WA 98101",300.0
3964,3975,180370,Google Phone,1,600,04/17/19 12:55,"758 Park St, Los Angeles, CA 90001",600.0
3965,3976,180370,USB-C Charging Cable,1,11.95,04/17/19 12:55,"758 Park St, Los Angeles, CA 90001",11.95
3966,3977,180371,Wired Headphones,1,11.99,04/09/19 19:37,"378 8th St, Atlanta, GA 30301",11.99
3967,3978,180372,AA Batteries (4-pack),2,3.84,04/17/19 12:52,"213 Madison St, New York City, NY 10001",7.68
3968,3979,180373,AA Batteries (4-pack),1,3.84,04/02/19 09:58,"782 4th St, Los Angeles, CA 90001",3.84
3969,3980,180374,Wired Headphones,1,11.99,04/27/19 19:07,"678 Cherry St, San Francisco, CA 94016",11.99
3970,3981,180375,27in FHD Monitor,1,149.99,04/10/19 06:52,"519 Park St, Seattle, WA 98101",149.99
3971,3982,180376,Bose SoundSport Headphones,1,99.99,04/27/19 15:57,"446 Pine St, San Francisco, CA 94016",99.99
3972,3983,180377,AAA Batteries (4-pack),2,2.99,04/25/19 08:35,"694 14th St, Seattle, WA 98101",5.98
3973,3984,180378,Apple Airpods Headphones,1,150,04/09/19 12:57,"523 Jackson St, New York City, NY 10001",150.0
3974,3985,180379,Lightning Charging Cable,1,14.95,04/09/19 14:59,"489 North St, San Francisco, CA 94016",14.95
3975,3986,180380,Apple Airpods Headphones,1,150,04/05/19 21:49,"490 Ridge St, Boston, MA 02215",150.0
3976,3987,180381,USB-C Charging Cable,1,11.95,04/08/19 18:43,"247 5th St, Los Angeles, CA 90001",11.95
3977,3988,180382,AA Batteries (4-pack),1,3.84,04/19/19 14:20,"151 8th St, San Francisco, CA 94016",3.84
3978,3989,180382,AAA Batteries (4-pack),2,2.99,04/19/19 14:20,"151 8th St, San Francisco, CA 94016",5.98
3979,3990,180383,USB-C Charging Cable,1,11.95,04/20/19 17:09,"804 Cherry St, Seattle, WA 98101",11.95
3980,3991,180384,Apple Airpods Headphones,1,150,04/07/19 17:05,"44 Chestnut St, Boston, MA 02215",150.0
3981,3992,180385,USB-C Charging Cable,1,11.95,04/01/19 17:32,"935 Walnut St, San Francisco, CA 94016",11.95
3982,3993,180386,Wired Headphones,1,11.99,04/26/19 22:16,"918 1st St, Portland, OR 97035",11.99
3983,3994,180387,USB-C Charging Cable,2,11.95,04/08/19 19:40,"951 5th St, San Francisco, CA 94016",23.9
3984,3995,180388,USB-C Charging Cable,1,11.95,04/28/19 19:05,"106 Washington St, Austin, TX 73301",11.95
3985,3996,180389,Lightning Charging Cable,1,14.95,04/05/19 21:55,"528 Adams St, New York City, NY 10001",14.95
3986,3997,180390,AA Batteries (4-pack),1,3.84,04/26/19 19:45,"455 Hickory St, New York City, NY 10001",3.84
3987,3998,180391,LG Washing Machine,1,600.0,04/06/19 14:11,"979 Lakeview St, San Francisco, CA 94016",600.0
3988,3999,180392,Apple Airpods Headphones,1,150,04/09/19 21:58,"435 Pine St, Los Angeles, CA 90001",150.0
3989,4000,180393,Apple Airpods Headphones,1,150,04/08/19 18:49,"54 Jefferson St, Los Angeles, CA 90001",150.0
3990,4001,180394,iPhone,1,700,04/09/19 14:40,"201 7th St, Seattle, WA 98101",700.0
3991,4002,180395,27in 4K Gaming Monitor,1,389.99,04/05/19 18:31,"158 Elm St, San Francisco, CA 94016",389.99
3992,4003,180396,Lightning Charging Cable,1,14.95,04/07/19 10:56,"666 1st St, Seattle, WA 98101",14.95
3993,4004,180397,AA Batteries (4-pack),1,3.84,04/21/19 10:30,"757 West St, Los Angeles, CA 90001",3.84
3994,4005,180397,Apple Airpods Headphones,2,150,04/21/19 10:30,"757 West St, Los Angeles, CA 90001",300.0
3995,4006,180398,LG Dryer,1,600.0,04/18/19 03:10,"684 9th St, San Francisco, CA 94016",600.0
3996,4007,180399,iPhone,1,700,04/11/19 15:57,"535 Johnson St, Austin, TX 73301",700.0
3997,4008,180399,Lightning Charging Cable,1,14.95,04/11/19 15:57,"535 Johnson St, Austin, TX 73301",14.95
3998,4009,180400,AAA Batteries (4-pack),2,2.99,04/08/19 16:12,"432 Cedar St, Boston, MA 02215",5.98
3999,4010,180401,ThinkPad Laptop,1,999.99,04/14/19 10:56,"598 Lakeview St, Dallas, TX 75001",999.99
4000,4011,180402,Lightning Charging Cable,1,14.95,04/02/19 14:10,"558 River St, Seattle, WA 98101",14.95
4001,4012,180403,Bose SoundSport Headphones,1,99.99,04/10/19 14:40,"182 7th St, Boston, MA 02215",99.99
4002,4013,180404,AA Batteries (4-pack),3,3.84,04/04/19 16:45,"597 Pine St, Los Angeles, CA 90001",11.52
4003,4014,180405,Wired Headphones,1,11.99,04/08/19 09:50,"605 Lincoln St, Dallas, TX 75001",11.99
4004,4015,180406,Bose SoundSport Headphones,1,99.99,04/19/19 15:42,"845 4th St, Los Angeles, CA 90001",99.99
4005,4016,180406,Lightning Charging Cable,1,14.95,04/19/19 15:42,"845 4th St, Los Angeles, CA 90001",14.95
4006,4017,180407,Lightning Charging Cable,1,14.95,04/07/19 08:14,"601 Washington St, New York City, NY 10001",14.95
4007,4018,180408,USB-C Charging Cable,1,11.95,04/15/19 20:14,"54 14th St, San Francisco, CA 94016",11.95
4008,4019,180409,Lightning Charging Cable,1,14.95,04/24/19 09:36,"416 Adams St, Dallas, TX 75001",14.95
4009,4020,180410,Bose SoundSport Headphones,1,99.99,04/19/19 09:48,"244 Hickory St, Los Angeles, CA 90001",99.99
4010,4021,180411,Apple Airpods Headphones,1,150,04/05/19 19:40,"26 Lincoln St, San Francisco, CA 94016",150.0
4011,4022,180412,Wired Headphones,1,11.99,04/14/19 18:49,"785 West St, Los Angeles, CA 90001",11.99
4012,4023,180413,Wired Headphones,1,11.99,04/11/19 06:46,"492 14th St, San Francisco, CA 94016",11.99
4013,4024,180414,USB-C Charging Cable,1,11.95,04/02/19 16:54,"720 5th St, New York City, NY 10001",11.95
4014,4025,180415,Lightning Charging Cable,1,14.95,04/30/19 12:55,"827 North St, Boston, MA 02215",14.95
4015,4026,180416,Flatscreen TV,1,300,04/14/19 14:38,"461 12th St, San Francisco, CA 94016",300.0
4016,4027,180417,Apple Airpods Headphones,1,150,04/07/19 20:55,"375 Elm St, New York City, NY 10001",150.0
4017,4028,180418,AA Batteries (4-pack),1,3.84,04/27/19 19:47,"187 Ridge St, San Francisco, CA 94016",3.84
4018,4029,180419,USB-C Charging Cable,1,11.95,04/04/19 01:24,"868 14th St, Los Angeles, CA 90001",11.95
4019,4030,180420,ThinkPad Laptop,1,999.99,04/10/19 20:26,"841 Center St, San Francisco, CA 94016",999.99
4020,4031,180421,iPhone,1,700,04/21/19 18:59,"652 Adams St, Los Angeles, CA 90001",700.0
4021,4032,180422,Google Phone,1,600,04/10/19 16:02,"755 Ridge St, San Francisco, CA 94016",600.0
4022,4033,180422,USB-C Charging Cable,2,11.95,04/10/19 16:02,"755 Ridge St, San Francisco, CA 94016",23.9
4023,4034,180423,Google Phone,1,600,04/29/19 13:28,"373 13th St, Boston, MA 02215",600.0
4024,4035,180424,USB-C Charging Cable,1,11.95,04/11/19 15:22,"255 Hill St, Boston, MA 02215",11.95
4025,4036,180425,Lightning Charging Cable,2,14.95,04/05/19 15:46,"183 Sunset St, San Francisco, CA 94016",29.9
4026,4037,180426,27in FHD Monitor,1,149.99,04/10/19 09:21,"278 Sunset St, San Francisco, CA 94016",149.99
4027,4038,180427,USB-C Charging Cable,1,11.95,04/13/19 16:37,"491 River St, New York City, NY 10001",11.95
4028,4039,180428,Wired Headphones,1,11.99,04/02/19 12:27,"432 Chestnut St, Boston, MA 02215",11.99
4029,4040,180429,ThinkPad Laptop,1,999.99,04/18/19 16:24,"686 Jackson St, Portland, OR 97035",999.99
4030,4041,180430,Google Phone,1,600,04/10/19 15:34,"118 Highland St, Seattle, WA 98101",600.0
4031,4042,180431,Macbook Pro Laptop,1,1700,04/01/19 21:40,"746 12th St, Austin, TX 73301",1700.0
4032,4043,180432,34in Ultrawide Monitor,1,379.99,04/06/19 11:49,"616 Sunset St, Seattle, WA 98101",379.99
4033,4044,180433,27in FHD Monitor,1,149.99,04/10/19 16:57,"173 Willow St, San Francisco, CA 94016",149.99
4034,4045,180434,AA Batteries (4-pack),1,3.84,04/10/19 00:28,"118 Wilson St, Dallas, TX 75001",3.84
4035,4046,180435,AA Batteries (4-pack),1,3.84,04/20/19 12:12,"562 Madison St, Boston, MA 02215",3.84
4036,4047,180436,27in FHD Monitor,1,149.99,04/19/19 09:59,"27 Adams St, Dallas, TX 75001",149.99
4037,4048,180437,AAA Batteries (4-pack),1,2.99,04/11/19 02:13,"669 Meadow St, Atlanta, GA 30301",2.99
4038,4049,180438,34in Ultrawide Monitor,1,379.99,04/18/19 08:52,"985 4th St, New York City, NY 10001",379.99
4039,4050,180439,Flatscreen TV,1,300,04/17/19 09:55,"439 4th St, New York City, NY 10001",300.0
4040,4051,180440,Wired Headphones,1,11.99,04/06/19 10:29,"647 1st St, New York City, NY 10001",11.99
4041,4052,180441,AAA Batteries (4-pack),1,2.99,04/13/19 16:13,"784 South St, San Francisco, CA 94016",2.99
4042,4053,180442,Bose SoundSport Headphones,1,99.99,04/29/19 11:49,"823 Dogwood St, San Francisco, CA 94016",99.99
4043,4054,180443,USB-C Charging Cable,1,11.95,04/26/19 20:57,"859 River St, Seattle, WA 98101",11.95
4044,4055,180444,Apple Airpods Headphones,1,150,04/15/19 22:51,"113 River St, Los Angeles, CA 90001",150.0
4045,4056,180445,Lightning Charging Cable,1,14.95,04/20/19 17:51,"780 6th St, Dallas, TX 75001",14.95
4046,4057,180446,Lightning Charging Cable,1,14.95,04/11/19 22:02,"285 Lincoln St, New York City, NY 10001",14.95
4047,4058,180447,Wired Headphones,1,11.99,04/14/19 00:31,"247 Wilson St, Los Angeles, CA 90001",11.99
4048,4059,180448,34in Ultrawide Monitor,1,379.99,04/12/19 22:48,"882 Hill St, San Francisco, CA 94016",379.99
4049,4060,180449,ThinkPad Laptop,1,999.99,04/05/19 12:00,"431 Willow St, San Francisco, CA 94016",999.99
4050,4061,180450,AA Batteries (4-pack),1,3.84,04/07/19 14:54,"907 River St, Dallas, TX 75001",3.84
4051,4062,180451,Macbook Pro Laptop,1,1700,04/02/19 10:08,"849 Chestnut St, San Francisco, CA 94016",1700.0
4052,4063,180452,Lightning Charging Cable,1,14.95,04/24/19 14:47,"618 Hill St, Seattle, WA 98101",14.95
4053,4064,180453,AA Batteries (4-pack),4,3.84,04/19/19 19:36,"515 Meadow St, San Francisco, CA 94016",15.36
4054,4065,180454,AAA Batteries (4-pack),2,2.99,04/09/19 06:51,"862 Sunset St, Los Angeles, CA 90001",5.98
4055,4066,180455,Wired Headphones,1,11.99,04/27/19 10:30,"98 7th St, New York City, NY 10001",11.99
4056,4067,180456,iPhone,1,700,04/28/19 13:36,"900 Highland St, Portland, OR 97035",700.0
4057,4068,180456,Apple Airpods Headphones,1,150,04/28/19 13:36,"900 Highland St, Portland, OR 97035",150.0
4058,4069,180457,Wired Headphones,1,11.99,04/19/19 20:27,"718 Lincoln St, San Francisco, CA 94016",11.99
4059,4070,180458,USB-C Charging Cable,1,11.95,04/19/19 13:54,"574 6th St, San Francisco, CA 94016",11.95
4060,4071,180459,27in 4K Gaming Monitor,1,389.99,04/06/19 15:28,"403 Meadow St, Portland, OR 97035",389.99
4061,4072,180460,Google Phone,1,600,04/20/19 14:57,"127 Adams St, San Francisco, CA 94016",600.0
4062,4073,180461,Lightning Charging Cable,1,14.95,04/26/19 17:27,"214 Madison St, San Francisco, CA 94016",14.95
4063,4074,180462,USB-C Charging Cable,1,11.95,04/08/19 22:29,"488 Sunset St, Los Angeles, CA 90001",11.95
4064,4075,180463,AAA Batteries (4-pack),2,2.99,04/19/19 19:00,"462 Meadow St, San Francisco, CA 94016",5.98
4065,4076,180464,Bose SoundSport Headphones,1,99.99,04/19/19 15:28,"684 Center St, San Francisco, CA 94016",99.99
4066,4077,180465,AAA Batteries (4-pack),3,2.99,04/02/19 23:41,"578 Church St, Seattle, WA 98101",8.97
4067,4078,180466,Bose SoundSport Headphones,1,99.99,04/14/19 07:56,"406 Main St, Los Angeles, CA 90001",99.99
4068,4079,180467,Apple Airpods Headphones,1,150,04/03/19 22:32,"570 River St, Los Angeles, CA 90001",150.0
4069,4080,180467,USB-C Charging Cable,1,11.95,04/03/19 22:32,"570 River St, Los Angeles, CA 90001",11.95
4070,4081,180468,USB-C Charging Cable,2,11.95,04/25/19 13:20,"716 Hickory St, Los Angeles, CA 90001",23.9
4071,4082,180469,Wired Headphones,1,11.99,04/14/19 08:27,"452 Wilson St, New York City, NY 10001",11.99
4072,4083,180470,USB-C Charging Cable,1,11.95,04/14/19 11:17,"574 Park St, Los Angeles, CA 90001",11.95
4073,4084,180471,AAA Batteries (4-pack),1,2.99,04/10/19 20:42,"556 Maple St, San Francisco, CA 94016",2.99
4074,4085,180472,AA Batteries (4-pack),1,3.84,04/11/19 15:48,"832 Lake St, San Francisco, CA 94016",3.84
4075,4086,180473,AA Batteries (4-pack),1,3.84,04/15/19 11:07,"90 Lincoln St, Dallas, TX 75001",3.84
4076,4087,180474,Lightning Charging Cable,1,14.95,04/30/19 10:04,"350 Washington St, San Francisco, CA 94016",14.95
4077,4088,180475,27in FHD Monitor,1,149.99,04/15/19 13:35,"875 Washington St, San Francisco, CA 94016",149.99
